,Provincias,Sexo,Periodo,Poblacion,Defunciones,Nacimientos,Delitos,Tasa de mortalidad,Tasa de natalidad,Tasa de criminalidad
3547,25-Lleida,Mujeres,2018,213357,2083,1686,555.0,9.76,7.9,2.6
3548,25-Lleida,Mujeres,2019,214052,2051,1699,527.0,9.58,7.94,2.46
3549,25-Lleida,Mujeres,2020,215194,2346,1710,360.0,10.9,7.95,1.67
3550,25-Lleida,Mujeres,2021,215571,2187,1537,583.0,10.15,7.13,2.7
3551,25-Lleida,Mujeres,2022,,2228,1559,620.0,,,
3552,25-Lleida,Total,1975,,3508,5090,,,,
3553,25-Lleida,Total,1976,,3417,5358,,,,
3554,25-Lleida,Total,1977,,3429,5075,,,,
3555,25-Lleida,Total,1978,,3479,5025,,,,
3556,25-Lleida,Total,1979,,3327,4812,,,,
3557,25-Lleida,Total,1980,,3134,4402,,,,
3558,25-Lleida,Total,1981,,3033,4012,,,,
3559,25-Lleida,Total,1982,,3037,4128,,,,
3560,25-Lleida,Total,1983,,3297,3766,,,,
3561,25-Lleida,Total,1984,,3238,3558,,,,
3562,25-Lleida,Total,1985,,3491,3563,,,,
3563,25-Lleida,Total,1986,,3410,3248,,,,
3564,25-Lleida,Total,1987,,3309,3204,,,,
3565,25-Lleida,Total,1988,,3360,3258,,,,
3566,25-Lleida,Total,1989,,3509,3169,,,,
3567,25-Lleida,Total,1990,,3554,3113,,,,
3568,25-Lleida,Total,1991,,3753,3101,,,,
3569,25-Lleida,Total,1992,,3754,3335,,,,
3570,25-Lleida,Total,1993,,3730,3245,,,,
3571,25-Lleida,Total,1994,,3821,2975,,,,
3572,25-Lleida,Total,1995,,3867,2956,,,,
3573,25-Lleida,Total,1996,356456,3801,2962,,10.66,8.31,
3574,25-Lleida,Total,1997,,3940,3025,,,,
3575,25-Lleida,Total,1998,357903,4024,3035,,11.24,8.48,
3576,25-Lleida,Total,1999,359361,3997,3140,,11.12,8.74,
3577,25-Lleida,Total,2000,361590,3848,3301,,10.64,9.13,
3578,25-Lleida,Total,2001,365023,3837,3378,,10.51,9.25,
3579,25-Lleida,Total,2002,371055,4123,3419,,11.11,9.21,
3580,25-Lleida,Total,2003,377639,4216,3791,,11.16,10.04,
3581,25-Lleida,Total,2004,385092,3997,3982,,10.38,10.34,
3582,25-Lleida,Total,2005,399439,4371,4275,,10.94,10.7,
3583,25-Lleida,Total,2006,407496,4042,4378,,9.92,10.74,
3584,25-Lleida,Total,2007,414015,4138,4557,,9.99,11.01,
3585,25-Lleida,Total,2008,426872,4165,5191,,9.76,12.16,
3586,25-Lleida,Total,2009,436402,4126,4977,,9.45,11.4,
3587,25-Lleida,Total,2010,439768,4135,4859,,9.4,11.05,
3588,25-Lleida,Total,2011,442308,4184,4633,,9.46,10.47,
3589,25-Lleida,Total,2012,443032,4190,4399,,9.46,9.93,
3590,25-Lleida,Total,2013,440915,4075,4124,,9.24,9.35,
3591,25-Lleida,Total,2014,438001,4141,4157,,9.45,9.49,
3592,25-Lleida,Total,2015,436029,4404,3985,,10.1,9.14,
3593,25-Lleida,Total,2016,434041,4042,3840,3348.0,9.31,8.85,7.71
3594,25-Lleida,Total,2017,432384,4318,3735,3436.0,9.99,8.64,7.95
3595,25-Lleida,Total,2018,432866,4349,3497,3764.0,10.05,8.08,8.7
3596,25-Lleida,Total,2019,434930,4188,3485,3727.0,9.63,8.01,8.57
3597,25-Lleida,Total,2020,438517,4859,3399,2549.0,11.08,7.75,5.81
3598,25-Lleida,Total,2021,439727,4552,3216,4139.0,10.35,7.31,9.41
3599,25-Lleida,Total,2022,,4547,3230,4320.0,,,
3600,26-La Rioja,Hombres,1975,,1218,1959,,,,
3601,26-La Rioja,Hombres,1976,,1194,2144,,,,
3602,26-La Rioja,Hombres,1977,,1215,1908,,,,
3603,26-La Rioja,Hombres,1978,,1193,2006,,,,
3604,26-La Rioja,Hombres,1979,,1168,1859,,,,
3605,26-La Rioja,Hombres,1980,,1191,1807,,,,
3606,26-La Rioja,Hombres,1981,,1250,1687,,,,
3607,26-La Rioja,Hombres,1982,,1159,1639,,,,
3608,26-La Rioja,Hombres,1983,,1196,1486,,,,
3609,26-La Rioja,Hombres,1984,,1103,1481,,,,
3610,26-La Rioja,Hombres,1985,,1278,1405,,,,
3611,26-La Rioja,Hombres,1986,,1199,1278,,,,
3612,26-La Rioja,Hombres,1987,,1264,1292,,,,
3613,26-La Rioja,Hombres,1988,,1263,1248,,,,
3614,26-La Rioja,Hombres,1989,,1251,1265,,,,
3615,26-La Rioja,Hombres,1990,,1387,1155,,,,
3616,26-La Rioja,Hombres,1991,,1322,1155,,,,
3617,26-La Rioja,Hombres,1992,,1313,1103,,,,
3618,26-La Rioja,Hombres,1993,,1323,1126,,,,
3619,26-La Rioja,Hombres,1994,,1303,1077,,,,
3620,26-La Rioja,Hombres,1995,,1360,1030,,,,
3621,26-La Rioja,Hombres,1996,131183,1356,1042,,10.34,7.94,
3622,26-La Rioja,Hombres,1997,,1344,1081,,,,
3623,26-La Rioja,Hombres,1998,130708,1390,1119,,10.63,8.56,
3624,26-La Rioja,Hombres,1999,131518,1480,1176,,11.25,8.94,
3625,26-La Rioja,Hombres,2000,130956,1388,1203,,10.6,9.19,
3626,26-La Rioja,Hombres,2001,134506,1357,1261,,10.09,9.38,
3627,26-La Rioja,Hombres,2002,140780,1418,1318,,10.07,9.36,
3628,26-La Rioja,Hombres,2003,143995,1464,1453,,10.17,10.09,
3629,26-La Rioja,Hombres,2004,147214,1360,1475,,9.24,10.02,
3630,26-La Rioja,Hombres,2005,151730,1526,1543,,10.06,10.17,
3631,26-La Rioja,Hombres,2006,154556,1446,1587,,9.36,10.27,
3632,26-La Rioja,Hombres,2007,155773,1532,1696,,9.83,10.89,
3633,26-La Rioja,Hombres,2008,160342,1509,1814,,9.41,11.31,
3634,26-La Rioja,Hombres,2009,162173,1453,1722,,8.96,10.62,
3635,26-La Rioja,Hombres,2010,161884,1457,1764,,9.0,10.9,
3636,26-La Rioja,Hombres,2011,161582,1494,1623,,9.25,10.04,
3637,26-La Rioja,Hombres,2012,161574,1608,1631,,9.95,10.09,
3638,26-La Rioja,Hombres,2013,160159,1478,1461,,9.23,9.12,
3639,26-La Rioja,Hombres,2014,158090,1499,1419,,9.48,8.98,
3640,26-La Rioja,Hombres,2015,156733,1600,1469,,10.21,9.37,
3641,26-La Rioja,Hombres,2016,155969,1530,1383,2094.0,9.81,8.87,13.43
3642,26-La Rioja,Hombres,2017,155508,1532,1364,1969.0,9.85,8.77,12.66
3643,26-La Rioja,Hombres,2018,155758,1667,1163,2237.0,10.7,7.47,14.36
3644,26-La Rioja,Hombres,2019,156179,1609,1239,1991.0,10.3,7.93,12.75
3645,26-La Rioja,Hombres,2020,157835,1893,1174,1579.0,11.99,7.44,10.0
3646,26-La Rioja,Hombres,2021,157823,1742,1128,2466.0,11.04,7.15,15.63
3647,26-La Rioja,Hombres,2022,,1755,1105,2566.0,,,
3648,26-La Rioja,Mujeres,1975,,1089,1913,,,,
3649,26-La Rioja,Mujeres,1976,,1041,2121,,,,
3650,26-La Rioja,Mujeres,1977,,1088,1891,,,,
3651,26-La Rioja,Mujeres,1978,,1021,1837,,,,
3652,26-La Rioja,Mujeres,1979,,1026,1817,,,,
3653,26-La Rioja,Mujeres,1980,,1011,1698,,,,
3654,26-La Rioja,Mujeres,1981,,1023,1499,,,,
3655,26-La Rioja,Mujeres,1982,,975,1502,,,,
3656,26-La Rioja,Mujeres,1983,,915,1441,,,,
3657,26-La Rioja,Mujeres,1984,,1001,1303,,,,
3658,26-La Rioja,Mujeres,1985,,1093,1322,,,,
3659,26-La Rioja,Mujeres,1986,,1058,1168,,,,
3660,26-La Rioja,Mujeres,1987,,1061,1161,,,,
3661,26-La Rioja,Mujeres,1988,,1098,1218,,,,
3662,26-La Rioja,Mujeres,1989,,1065,1123,,,,
3663,26-La Rioja,Mujeres,1990,,1169,1165,,,,
3664,26-La Rioja,Mujeres,1991,,1117,1069,,,,
3665,26-La Rioja,Mujeres,1992,,1134,1062,,,,
3666,26-La Rioja,Mujeres,1993,,1168,1020,,,,
3667,26-La Rioja,Mujeres,1994,,1133,1095,,,,
3668,26-La Rioja,Mujeres,1995,,1204,1029,,,,
3669,26-La Rioja,Mujeres,1996,133758,1193,1058,,8.92,7.91,
3670,26-La Rioja,Mujeres,1997,,1179,1093,,,,
3671,26-La Rioja,Mujeres,1998,132936,1198,1085,,9.01,8.16,
3672,26-La Rioja,Mujeres,1999,133660,1292,1099,,9.67,8.22,
3673,26-La Rioja,Mujeres,2000,133222,1156,1143,,8.68,8.58,
3674,26-La Rioja,Mujeres,2001,135894,1169,1151,,8.6,8.47,
3675,26-La Rioja,Mujeres,2002,140834,1216,1258,,8.63,8.93,
3676,26-La Rioja,Mujeres,2003,143395,1264,1417,,8.81,9.88,
3677,26-La Rioja,Mujeres,2004,146339,1306,1464,,8.92,10.0,
3678,26-La Rioja,Mujeres,2005,149354,1336,1495,,8.95,10.01,
3679,26-La Rioja,Mujeres,2006,151821,1207,1483,,7.95,9.77,
3680,26-La Rioja,Mujeres,2007,153195,1314,1576,,8.58,10.29,
3681,26-La Rioja,Mujeres,2008,157159,1351,1704,,8.6,10.84,
3682,26-La Rioja,Mujeres,2009,159529,1292,1608,,8.1,10.08,
3683,26-La Rioja,Mujeres,2010,160531,1398,1610,,8.71,10.03,
3684,26-La Rioja,Mujeres,2011,161373,1391,1549,,8.62,9.6,
3685,26-La Rioja,Mujeres,2012,162035,1415,1557,,8.73,9.61,
3686,26-La Rioja,Mujeres,2013,161868,1393,1442,,8.61,8.91,
3687,26-La Rioja,Mujeres,2014,160912,1387,1415,,8.62,8.79,
3688,26-La Rioja,Mujeres,2015,160320,1493,1263,,9.31,7.88,
3689,26-La Rioja,Mujeres,2016,159825,1437,1279,467.0,8.99,8.0,2.92
3690,26-La Rioja,Mujeres,2017,159873,1520,1202,507.0,9.51,7.52,3.17
3691,26-La Rioja,Mujeres,2018,159917,1538,1167,497.0,9.62,7.3,3.11
3692,26-La Rioja,Mujeres,2019,160619,1538,1169,448.0,9.58,7.28,2.79
3693,26-La Rioja,Mujeres,2020,162079,1807,1144,332.0,11.15,7.06,2.05
3694,26-La Rioja,Mujeres,2021,161973,1669,1064,505.0,10.3,6.57,3.12
3695,26-La Rioja,Mujeres,2022,,1709,1086,529.0,,,
3696,26-La Rioja,Total,1975,,2307,3872,,,,
3697,26-La Rioja,Total,1976,,2235,4265,,,,
3698,26-La Rioja,Total,1977,,2303,3799,,,,
3699,26-La Rioja,Total,1978,,2214,3843,,,,
3700,26-La Rioja,Total,1979,,2194,3676,,,,
3701,26-La Rioja,Total,1980,,2202,3505,,,,
3702,26-La Rioja,Total,1981,,2273,3186,,,,
3703,26-La Rioja,Total,1982,,2134,3141,,,,
3704,26-La Rioja,Total,1983,,2111,2927,,,,
3705,26-La Rioja,Total,1984,,2104,2784,,,,
3706,26-La Rioja,Total,1985,,2371,2727,,,,
3707,26-La Rioja,Total,1986,,2257,2446,,,,
3708,26-La Rioja,Total,1987,,2325,2453,,,,
3709,26-La Rioja,Total,1988,,2361,2466,,,,
3710,26-La Rioja,Total,1989,,2316,2388,,,,
3711,26-La Rioja,Total,1990,,2556,2320,,,,
3712,26-La Rioja,Total,1991,,2439,2224,,,,
3713,26-La Rioja,Total,1992,,2447,2165,,,,
3714,26-La Rioja,Total,1993,,2491,2146,,,,
3715,26-La Rioja,Total,1994,,2436,2172,,,,
3716,26-La Rioja,Total,1995,,2564,2059,,,,
3717,26-La Rioja,Total,1996,264941,2549,2100,,9.62,7.93,
3718,26-La Rioja,Total,1997,,2523,2174,,,,
3719,26-La Rioja,Total,1998,263644,2588,2204,,9.82,8.36,
3720,26-La Rioja,Total,1999,265178,2772,2275,,10.45,8.58,
3721,26-La Rioja,Total,2000,264178,2544,2346,,9.63,8.88,
3722,26-La Rioja,Total,2001,270400,2526,2412,,9.34,8.92,
3723,26-La Rioja,Total,2002,281614,2634,2576,,9.35,9.15,
3724,26-La Rioja,Total,2003,287390,2728,2870,,9.49,9.99,
3725,26-La Rioja,Total,2004,293553,2666,2939,,9.08,10.01,
3726,26-La Rioja,Total,2005,301084,2862,3038,,9.51,10.09,
3727,26-La Rioja,Total,2006,306377,2653,3070,,8.66,10.02,
3728,26-La Rioja,Total,2007,308968,2846,3272,,9.21,10.59,
3729,26-La Rioja,Total,2008,317501,2860,3518,,9.01,11.08,
3730,26-La Rioja,Total,2009,321702,2745,3330,,8.53,10.35,
3731,26-La Rioja,Total,2010,322415,2855,3374,,8.86,10.46,
3732,26-La Rioja,Total,2011,322955,2885,3172,,8.93,9.82,
3733,26-La Rioja,Total,2012,323609,3023,3188,,9.34,9.85,
3734,26-La Rioja,Total,2013,322027,2871,2903,,8.92,9.01,
3735,26-La Rioja,Total,2014,319002,2886,2834,,9.05,8.88,
3736,26-La Rioja,Total,2015,317053,3093,2732,,9.76,8.62,
3737,26-La Rioja,Total,2016,315794,2967,2662,2561.0,9.4,8.43,8.11
3738,26-La Rioja,Total,2017,315381,3052,2566,2476.0,9.68,8.14,7.85
3739,26-La Rioja,Total,2018,315675,3205,2330,2734.0,10.15,7.38,8.66
3740,26-La Rioja,Total,2019,316798,3147,2408,2439.0,9.93,7.6,7.7
3741,26-La Rioja,Total,2020,319914,3700,2318,1911.0,11.57,7.25,5.97
3742,26-La Rioja,Total,2021,319796,3411,2192,2971.0,10.67,6.85,9.29
3743,26-La Rioja,Total,2022,,3464,2191,3095.0,,,
3744,27-Lugo,Hombres,1975,,2569,2412,,,,
3745,27-Lugo,Hombres,1976,,2515,2363,,,,
3746,27-Lugo,Hombres,1977,,2551,2470,,,,
3747,27-Lugo,Hombres,1978,,2524,2444,,,,
3748,27-Lugo,Hombres,1979,,2532,2435,,,,
3749,27-Lugo,Hombres,1980,,2409,2433,,,,
3750,27-Lugo,Hombres,1981,,2485,2279,,,,
3751,27-Lugo,Hombres,1982,,2466,2152,,,,
3752,27-Lugo,Hombres,1983,,2541,2055,,,,
3753,27-Lugo,Hombres,1984,,2458,1947,,,,
3754,27-Lugo,Hombres,1985,,2597,1808,,,,
3755,27-Lugo,Hombres,1986,,2513,1772,,,,
3756,27-Lugo,Hombres,1987,,2444,1699,,,,
3757,27-Lugo,Hombres,1988,,2508,1559,,,,
3758,27-Lugo,Hombres,1989,,2578,1534,,,,
3759,27-Lugo,Hombres,1990,,2692,1413,,,,
3760,27-Lugo,Hombres,1991,,2720,1372,,,,
3761,27-Lugo,Hombres,1992,,2622,1359,,,,
3762,27-Lugo,Hombres,1993,,2512,1288,,,,
3763,27-Lugo,Hombres,1994,,2518,1129,,,,
3764,27-Lugo,Hombres,1995,,2660,1114,,,,
3765,27-Lugo,Hombres,1996,180550,2675,995,,14.82,5.51,
3766,27-Lugo,Hombres,1997,,2601,1049,,,,
3767,27-Lugo,Hombres,1998,179056,2666,1049,,14.89,5.86,
3768,27-Lugo,Hombres,1999,178537,2681,1015,,15.02,5.69,
3769,27-Lugo,Hombres,2000,177594,2647,1042,,14.9,5.87,
3770,27-Lugo,Hombres,2001,176856,2604,989,,14.72,5.59,
3771,27-Lugo,Hombres,2002,175583,2625,1015,,14.95,5.78,
3772,27-Lugo,Hombres,2003,174906,2633,1016,,15.05,5.81,
3773,27-Lugo,Hombres,2004,173812,2500,1045,,14.38,6.01,
3774,27-Lugo,Hombres,2005,173399,2542,1067,,14.66,6.15,
3775,27-Lugo,Hombres,2006,172967,2490,1074,,14.4,6.21,
3776,27-Lugo,Hombres,2007,172422,2536,1094,,14.71,6.34,
3777,27-Lugo,Hombres,2008,172914,2516,1121,,14.55,6.48,
3778,27-Lugo,Hombres,2009,172943,2584,1118,,14.94,6.46,
3779,27-Lugo,Hombres,2010,171983,2538,1142,,14.76,6.64,
3780,27-Lugo,Hombres,2011,170854,2462,1134,,14.41,6.64,
3781,27-Lugo,Hombres,2012,169536,2614,1143,,15.42,6.74,
3782,27-Lugo,Hombres,2013,168013,2540,1025,,15.12,6.1,
3783,27-Lugo,Hombres,2014,166325,2446,1100,,14.71,6.61,
3784,27-Lugo,Hombres,2015,164605,2600,1129,,15.8,6.86,
3785,27-Lugo,Hombres,2016,163154,2582,1048,1470.0,15.83,6.42,9.01
3786,27-Lugo,Hombres,2017,161775,2570,1034,1454.0,15.89,6.39,8.99
3787,27-Lugo,Hombres,2018,160647,2563,958,1396.0,15.95,5.96,8.69
3788,27-Lugo,Hombres,2019,159686,2401,908,1440.0,15.04,5.69,9.02
3789,27-Lugo,Hombres,2020,158842,2497,842,1157.0,15.72,5.3,7.28
3790,27-Lugo,Hombres,2021,157892,2485,815,1701.0,15.74,5.16,10.77
3791,27-Lugo,Hombres,2022,,2624,903,1914.0,,,
3792,27-Lugo,Mujeres,1975,,2388,2321,,,,
3793,27-Lugo,Mujeres,1976,,2474,2451,,,,
3794,27-Lugo,Mujeres,1977,,2376,2252,,,,
3795,27-Lugo,Mujeres,1978,,2321,2305,,,,
3796,27-Lugo,Mujeres,1979,,2276,2435,,,,
3797,27-Lugo,Mujeres,1980,,2168,2311,,,,
3798,27-Lugo,Mujeres,1981,,2247,2180,,,,
3799,27-Lugo,Mujeres,1982,,2261,1964,,,,
3800,27-Lugo,Mujeres,1983,,2323,1993,,,,
3801,27-Lugo,Mujeres,1984,,2122,1922,,,,
3802,27-Lugo,Mujeres,1985,,2337,1792,,,,
3803,27-Lugo,Mujeres,1986,,2321,1620,,,,
3804,27-Lugo,Mujeres,1987,,2122,1564,,,,
3805,27-Lugo,Mujeres,1988,,2213,1498,,,,
3806,27-Lugo,Mujeres,1989,,2354,1429,,,,
3807,27-Lugo,Mujeres,1990,,2374,1403,,,,
3808,27-Lugo,Mujeres,1991,,2360,1344,,,,
3809,27-Lugo,Mujeres,1992,,2293,1263,,,,
3810,27-Lugo,Mujeres,1993,,2153,1253,,,,
3811,27-Lugo,Mujeres,1994,,2179,1143,,,,
3812,27-Lugo,Mujeres,1995,,2377,1059,,,,
3813,27-Lugo,Mujeres,1996,189753,2342,987,,12.34,5.2,
3814,27-Lugo,Mujeres,1997,,2345,969,,,,
3815,27-Lugo,Mujeres,1998,188695,2258,1013,,11.97,5.37,
3816,27-Lugo,Mujeres,1999,188397,2458,946,,13.05,5.02,
3817,27-Lugo,Mujeres,2000,188025,2378,1039,,12.65,5.53,
3818,27-Lugo,Mujeres,2001,187269,2349,925,,12.54,4.94,
3819,27-Lugo,Mujeres,2002,186199,2292,903,,12.31,4.85,
3820,27-Lugo,Mujeres,2003,185606,2433,1030,,13.11,5.55,
3821,27-Lugo,Mujeres,2004,184640,2263,958,,12.26,5.19,
3822,27-Lugo,Mujeres,2005,184226,2290,999,,12.43,5.42,
3823,27-Lugo,Mujeres,2006,183628,2383,969,,12.98,5.28,
3824,27-Lugo,Mujeres,2007,182754,2362,1085,,12.92,5.94,
3825,27-Lugo,Mujeres,2008,182635,2351,1087,,12.87,5.95,
3826,27-Lugo,Mujeres,2009,182252,2391,1134,,13.12,6.22,
3827,27-Lugo,Mujeres,2010,181521,2247,1069,,12.38,5.89,
3828,27-Lugo,Mujeres,2011,180676,2357,1052,,13.05,5.82,
3829,27-Lugo,Mujeres,2012,179366,2444,1100,,13.63,6.13,
3830,27-Lugo,Mujeres,2013,177992,2401,1058,,13.49,5.94,
3831,27-Lugo,Mujeres,2014,176423,2438,1050,,13.82,5.95,
3832,27-Lugo,Mujeres,2015,174781,2526,1045,,14.45,5.98,
3833,27-Lugo,Mujeres,2016,173373,2612,1053,259.0,15.07,6.07,1.49
3834,27-Lugo,Mujeres,2017,171859,2604,1048,272.0,15.15,6.1,1.58
3835,27-Lugo,Mujeres,2018,170680,2523,1001,285.0,14.78,5.86,1.67
3836,27-Lugo,Mujeres,2019,169901,2403,797,361.0,14.14,4.69,2.12
3837,27-Lugo,Mujeres,2020,169104,2596,837,234.0,15.35,4.95,1.38
3838,27-Lugo,Mujeres,2021,168121,2534,807,370.0,15.07,4.8,2.2
3839,27-Lugo,Mujeres,2022,,2782,831,336.0,,,
3840,27-Lugo,Total,1975,,4957,4733,,,,
3841,27-Lugo,Total,1976,,4989,4814,,,,
3842,27-Lugo,Total,1977,,4927,4722,,,,
3843,27-Lugo,Total,1978,,4845,4749,,,,
3844,27-Lugo,Total,1979,,4808,4870,,,,
3845,27-Lugo,Total,1980,,4577,4744,,,,
3846,27-Lugo,Total,1981,,4732,4459,,,,
3847,27-Lugo,Total,1982,,4727,4116,,,,
3848,27-Lugo,Total,1983,,4864,4048,,,,
3849,27-Lugo,Total,1984,,4580,3869,,,,
3850,27-Lugo,Total,1985,,4934,3600,,,,
3851,27-Lugo,Total,1986,,4834,3392,,,,
3852,27-Lugo,Total,1987,,4566,3263,,,,
3853,27-Lugo,Total,1988,,4721,3057,,,,
3854,27-Lugo,Total,1989,,4932,2963,,,,
3855,27-Lugo,Total,1990,,5066,2816,,,,
3856,27-Lugo,Total,1991,,5080,2716,,,,
3857,27-Lugo,Total,1992,,4915,2622,,,,
3858,27-Lugo,Total,1993,,4665,2541,,,,
3859,27-Lugo,Total,1994,,4697,2272,,,,
3860,27-Lugo,Total,1995,,5037,2173,,,,
3861,27-Lugo,Total,1996,370303,5017,1982,,13.55,5.35,
3862,27-Lugo,Total,1997,,4946,2018,,,,
3863,27-Lugo,Total,1998,367751,4924,2062,,13.39,5.61,
3864,27-Lugo,Total,1999,366934,5139,1961,,14.01,5.34,
3865,27-Lugo,Total,2000,365619,5025,2081,,13.74,5.69,
3866,27-Lugo,Total,2001,364125,4953,1914,,13.6,5.26,
3867,27-Lugo,Total,2002,361782,4917,1918,,13.59,5.3,
3868,27-Lugo,Total,2003,360512,5066,2046,,14.05,5.68,
3869,27-Lugo,Total,2004,358452,4763,2003,,13.29,5.59,
3870,27-Lugo,Total,2005,357625,4832,2066,,13.51,5.78,
3871,27-Lugo,Total,2006,356595,4873,2043,,13.67,5.73,
3872,27-Lugo,Total,2007,355176,4898,2179,,13.79,6.13,
3873,27-Lugo,Total,2008,355549,4867,2208,,13.69,6.21,
3874,27-Lugo,Total,2009,355195,4975,2252,,14.01,6.34,
3875,27-Lugo,Total,2010,353504,4785,2211,,13.54,6.25,
3876,27-Lugo,Total,2011,351530,4819,2186,,13.71,6.22,
3877,27-Lugo,Total,2012,348902,5058,2243,,14.5,6.43,
3878,27-Lugo,Total,2013,346005,4941,2083,,14.28,6.02,
3879,27-Lugo,Total,2014,342748,4884,2150,,14.25,6.27,
3880,27-Lugo,Total,2015,339386,5126,2174,,15.1,6.41,
3881,27-Lugo,Total,2016,336527,5194,2101,1729.0,15.43,6.24,5.14
3882,27-Lugo,Total,2017,333634,5174,2082,1726.0,15.51,6.24,5.17
3883,27-Lugo,Total,2018,331327,5086,1959,1681.0,15.35,5.91,5.07
3884,27-Lugo,Total,2019,329587,4804,1705,1801.0,14.58,5.17,5.46
3885,27-Lugo,Total,2020,327946,5093,1679,1391.0,15.53,5.12,4.24
3886,27-Lugo,Total,2021,326013,5019,1622,2071.0,15.4,4.98,6.35
3887,27-Lugo,Total,2022,,5406,1734,2250.0,,,
3888,28-Madrid,Hombres,1975,,14045,47223,,,,
3889,28-Madrid,Hombres,1976,,14524,47945,,,,
3890,28-Madrid,Hombres,1977,,14636,45920,,,,
3891,28-Madrid,Hombres,1978,,14702,44151,,,,
3892,28-Madrid,Hombres,1979,,14579,41122,,,,
3893,28-Madrid,Hombres,1980,,14738,37673,,,,
3894,28-Madrid,Hombres,1981,,15799,35825,,,,
3895,28-Madrid,Hombres,1982,,15032,33878,,,,
3896,28-Madrid,Hombres,1983,,15974,31417,,,,
3897,28-Madrid,Hombres,1984,,15847,30745,,,,
3898,28-Madrid,Hombres,1985,,16518,29513,,,,
3899,28-Madrid,Hombres,1986,,15653,28001,,,,
3900,28-Madrid,Hombres,1987,,16559,27575,,,,
3901,28-Madrid,Hombres,1988,,17266,26578,,,,
3902,28-Madrid,Hombres,1989,,17584,26364,,,,
3903,28-Madrid,Hombres,1990,,18481,25899,,,,
3904,28-Madrid,Hombres,1991,,19053,25440,,,,
3905,28-Madrid,Hombres,1992,,18704,26162,,,,
3906,28-Madrid,Hombres,1993,,19068,25587,,,,
3907,28-Madrid,Hombres,1994,,18891,24786,,,,
3908,28-Madrid,Hombres,1995,,19513,24381,,,,
3909,28-Madrid,Hombres,1996,2411548,19368,24269,,8.03,10.06,
3910,28-Madrid,Hombres,1997,,18697,25118,,,,
3911,28-Madrid,Hombres,1998,2444919,19622,25240,,8.03,10.32,
3912,28-Madrid,Hombres,1999,2472098,19606,26925,,7.93,10.89,
3913,28-Madrid,Hombres,2000,2501285,19615,29326,,7.84,11.72,
3914,28-Madrid,Hombres,2001,2584779,20107,30702,,7.78,11.88,
3915,28-Madrid,Hombres,2002,2663407,20252,32583,,7.6,12.23,
3916,28-Madrid,Hombres,2003,2760877,21118,34543,,7.65,12.51,
3917,28-Madrid,Hombres,2004,2804962,20419,35913,,7.28,12.8,
3918,28-Madrid,Hombres,2005,2887718,20732,35407,,7.18,12.26,
3919,28-Madrid,Hombres,2006,2908654,20274,37017,,6.97,12.73,
3920,28-Madrid,Hombres,2007,2943778,20958,38489,,7.12,13.07,
3921,28-Madrid,Hombres,2008,3040658,20865,40480,,6.86,13.31,
3922,28-Madrid,Hombres,2009,3094874,20640,39291,,6.67,12.7,
3923,28-Madrid,Hombres,2010,3124438,20367,37851,,6.52,12.11,
3924,28-Madrid,Hombres,2011,3132844,20672,36998,,6.6,11.81,
3925,28-Madrid,Hombres,2012,3130241,20970,35632,,6.7,11.38,
3926,28-Madrid,Hombres,2013,3123724,21039,33583,,6.74,10.75,
3927,28-Madrid,Hombres,2014,3099641,21135,33837,,6.82,10.92,
3928,28-Madrid,Hombres,2015,3087022,22787,33390,,7.38,10.82,
3929,28-Madrid,Hombres,2016,3098631,22056,32372,35958.0,7.12,10.45,11.6
3930,28-Madrid,Hombres,2017,3115522,22807,31136,39409.0,7.32,9.99,12.65
3931,28-Madrid,Hombres,2018,3147872,22795,29569,41943.0,7.24,9.39,13.32
3932,28-Madrid,Hombres,2019,3187312,22865,28753,41157.0,7.17,9.02,12.91
3933,28-Madrid,Hombres,2020,3243793,33105,26847,30026.0,10.21,8.28,9.26
3934,28-Madrid,Hombres,2021,3229700,25172,26600,38466.0,7.79,8.24,11.91
3935,28-Madrid,Hombres,2022,,24906,26161,39488.0,,,
3936,28-Madrid,Mujeres,1975,,12975,43718,,,,
3937,28-Madrid,Mujeres,1976,,13569,45334,,,,
3938,28-Madrid,Mujeres,1977,,13334,42730,,,,
3939,28-Madrid,Mujeres,1978,,13533,40575,,,,
3940,28-Madrid,Mujeres,1979,,13181,38370,,,,
3941,28-Madrid,Mujeres,1980,,13332,35168,,,,
3942,28-Madrid,Mujeres,1981,,14345,33035,,,,
3943,28-Madrid,Mujeres,1982,,13500,31589,,,,
3944,28-Madrid,Mujeres,1983,,14363,29312,,,,
3945,28-Madrid,Mujeres,1984,,14261,28794,,,,
3946,28-Madrid,Mujeres,1985,,15080,27377,,,,
3947,28-Madrid,Mujeres,1986,,14392,26630,,,,
3948,28-Madrid,Mujeres,1987,,14849,25829,,,,
3949,28-Madrid,Mujeres,1988,,15457,25029,,,,
3950,28-Madrid,Mujeres,1989,,15540,24677,,,,
3951,28-Madrid,Mujeres,1990,,16409,24166,,,,
3952,28-Madrid,Mujeres,1991,,16779,23990,,,,
3953,28-Madrid,Mujeres,1992,,16181,24607,,,,
3954,28-Madrid,Mujeres,1993,,16496,24039,,,,
3955,28-Madrid,Mujeres,1994,,16638,22906,,,,
3956,28-Madrid,Mujeres,1995,,16933,22735,,,,
3957,28-Madrid,Mujeres,1996,2610741,17436,23224,,6.68,8.9,
